team name,num,name,age,nationality,position,market value
Squad Andrézieux-Bouthéon FC,33,Rayan Ech-Chergui,25,France,Centre-Forward,-
Squad Thonon Évian Grand Genève FC,-,Quentin Manteau,21,France,Goalkeeper,-
Squad Thonon Évian Grand Genève FC,30,Melvin Adrien,30,Madagascar,Goalkeeper,-
Squad Thonon Évian Grand Genève FC,40,Ahmadou Dia,24,France,Goalkeeper,-
Squad Thonon Évian Grand Genève FC,16,Mody Ba,25,Senegal,Goalkeeper,-
Squad Thonon Évian Grand Genève FC,6,Anthony Scaramozzino,38,France,Centre-Back,-
Squad Thonon Évian Grand Genève FC,12,Kévin Afougou,34,France,Centre-Back,-
Squad Thonon Évian Grand Genève FC,20,Nathanaël Dieng,27,France,Centre-Back,-
Squad Thonon Évian Grand Genève FC,24,Cyriaque Louvion,36,France,Centre-Back,-
Squad Thonon Évian Grand Genève FC,7,Tiécoro Keita,30,Mali,Left-Back,-
Squad Thonon Évian Grand Genève FC,3,Olivier Lesueur,26,France,Left-Back,-
Squad Thonon Évian Grand Genève FC,2,Wassim Amadi,24,France,Right-Back,-
Squad Thonon Évian Grand Genève FC,5,Valentin Liénard,26,France,Right-Back,-
Squad Thonon Évian Grand Genève FC,27,Wail Essafiani,24,France,Midfielder,-
Squad Thonon Évian Grand Genève FC,28,Badara Diomandé,26,France,Central Midfield,-
Squad Thonon Évian Grand Genève FC,8,Jordan Radojevic,22,France,Central Midfield,-
Squad Thonon Évian Grand Genève FC,26,Cyril Martin-Pichon,26,France,Central Midfield,-
Squad Thonon Évian Grand Genève FC,29,Yoann Martelat,27,France,Central Midfield,-
Squad Thonon Évian Grand Genève FC,10,Johan Branger,30,Gabon,Right Midfield,-
Squad Thonon Évian Grand Genève FC,19,Abdoulaye Diaby,29,France,Attacking Midfield,-
Squad Thonon Évian Grand Genève FC,25,Baptiste Macon,19,France,Attacking Midfield,-
Squad Thonon Évian Grand Genève FC,23,Corentin Tirard,28,France,Left Winger,-
Squad Thonon Évian Grand Genève FC,9,Ilyes Chaïbi,27,France,Centre-Forward,-
Squad Thonon Évian Grand Genève FC,18,Hugo Roussey,27,France,Centre-Forward,-
Squad Thonon Évian Grand Genève FC,21,Mathis Clairicia,21,France,Centre-Forward,-
Squad Thonon Évian Grand Genève FC,-,Mandiaye Sene,22,Senegal,Striker,-
Squad Thonon Évian Grand Genève FC,11,Pascal Leno,27,Guinea,Striker,-
Squad Thonon Évian Grand Genève FC,15,Issiaka Bamba,30,France,Centre-Forward,-
Squad Angers SCO B,-,Eliot Pasture,20,France,Goalkeeper,€50k
Squad Angers SCO B,-,Marius Courcoul,17,France,Centre-Back,€150k
Squad Angers SCO B,-,Yacine Gaya,19,Algeria,Centre-Back,€50k
Squad Angers SCO B,-,Demba N'Diaye,18,France,Centre-Back,€50k
Squad Angers SCO B,-,Bilal Koffi,22,France,Centre-Back,-
Squad Angers SCO B,-,Loïc Breton,19,France,Centre-Back,-
Squad Angers SCO B,-,Luis Brémaud,20,France,Centre-Back,-
Squad Angers SCO B,-,Enzo Caumont,20,France,Defensive Midfield,-
Squad Angers SCO B,-,Eddine Charid,20,France,Defensive Midfield,-
Squad Angers SCO B,-,Yassin Belkhdim,22,Morocco,Central Midfield,€100k
Squad Angers SCO B,-,Walim Lgharbi,21,France,Central Midfield,-
Squad Angers SCO B,-,Pierre Metangmo,20,France,Right Midfield,-
Squad Angers SCO B,-,Noah Ndeke,20,DR Congo,Left Midfield,€50k
Squad Angers SCO B,-,Ilan Ernoux,20,France,Left Winger,-
Squad Angers SCO B,20,Ulrick Eneme-Ella,22,Gabon,Centre-Forward,€150k
Squad Angers SCO B,-,Guédé Nadje,20,France,Centre-Forward,€100k
Squad Angers SCO B,-,Mathys Houdayer,18,France,Centre-Forward,-
Squad Angers SCO B,-,Karim Boutera,18,France,Centre-Forward,-
Squad La Roche Vendée Football,1,Imbad Ahamada,29,France,Goalkeeper,-
Squad La Roche Vendée Football,14,Jean-Charles Behlow,30,France,Centre-Back,-
Squad La Roche Vendée Football,5,Thomas Allemand,25,France,Centre-Back,-
Squad La Roche Vendée Football,31,Ngoy Alexis Banza,24,DR Congo,Centre-Back,-
Squad La Roche Vendée Football,6,Quentin Bonnet,33,France,Left-Back,-
Squad La Roche Vendée Football,21,Romuald Marie,35,France,Right-Back,-
Squad La Roche Vendée Football,20,Jason Buaillon,32,France,Defensive Midfield,-
Squad La Roche Vendée Football,8,Sacha Ziani,20,France,Defensive Midfield,-
Squad La Roche Vendée Football,19,Hermann Esmel,24,France,Defensive Midfield,-
Squad La Roche Vendée Football,24,Sony Butrot,25,France,Defensive Midfield,-
Squad La Roche Vendée Football,4,Alain Mendy,34,Senegal,Central Midfield,-
Squad La Roche Vendée Football,22,Jaime Palhares,33,France,Central Midfield,-
Squad La Roche Vendée Football,29,Guillaume Odru,26,France,Central Midfield,-
Squad La Roche Vendée Football,7,Ibrahima Keita,22,Guinea,Right Winger,-
Squad La Roche Vendée Football,9,Francis Eusebio Mbaki,24,DR Congo,Right Winger,-
Squad La Roche Vendée Football,23,Hatim Far,22,France,Centre-Forward,€250k
Squad La Roche Vendée Football,27,Adama Sarr,33,France,Centre-Forward,-
Squad La Roche Vendée Football,31,Olivier Boissy,25,Senegal,Centre-Forward,-
Squad La Roche Vendée Football,10,Momar Ndiaye,30,France,Striker,-
Squad La Roche Vendée Football,11,Axel Dabin,28,France,Centre-Forward,-
Squad La Roche Vendée Football,17,Matys Vrignon,20,France,Striker,-
Squad Paris 13 Atletico,1,Germain Sanou,31,Burkina Faso,Goalkeeper,-
Squad Paris 13 Atletico,3,Mamadou Diarra,25,France,Centre-Back,-
Squad Paris 13 Atletico,6,Moussa Diarra,30,France,Centre-Back,-
Squad Paris 13 Atletico,25,Amadou Seydi,26,France,Centre-Back,-
Squad Paris 13 Atletico,26,Salif Dramé,27,Senegal,Centre-Back,-
Squad Paris 13 Atletico,27,Florian Dexet,29,France,Left-Back,-
Squad Paris 13 Atletico,2,Ismail Diallo,20,France,Right-Back,-
Squad Paris 13 Atletico,20,Romain Bouvier,24,France,Right-Back,-
Squad Paris 13 Atletico,4,Dylan Nzeza,25,France,Defensive Midfield,-
Squad Paris 13 Atletico,21,Benjamin Vérité,24,France,Defensive Midfield,-
Squad Paris 13 Atletico,13,Dramane Saganoko,27,France,Midfielder,-
Squad Paris 13 Atletico,15,Guiry Egny,21,France,Central Midfield,€150k
Squad Paris 13 Atletico,14,Madou Touré,21,France,Central Midfield,-
Squad Paris 13 Atletico,8,Lucas Valeri,22,France,Central Midfield,-
Squad Paris 13 Atletico,17,Brandon Bokangu,24,France,Central Midfield,-
Squad Paris 13 Atletico,7,Daou Diomandé,20,France,Attacking Midfield,-
Squad Paris 13 Atletico,18,Marc Evy Ousseni,27,France,Left Winger,-
Squad Paris 13 Atletico,10,Abdelmalek Amara,24,Algeria,Right Winger,-
Squad Paris 13 Atletico,23,Hamidou Keita,26,Guinea,Right Winger,-
Squad Paris 13 Atletico,12,Eli Wissa,21,France,Centre-Forward,-
Squad Paris 13 Atletico,9,Sanoussi Diaby,25,France,Centre-Forward,-
Squad Trélissac FC,1,Thomas Navaux,30,France,Goalkeeper,-
Squad Trélissac FC,5,Mohamed Hamdi,30,Morocco,Centre-Back,-
Squad Trélissac FC,17,Cachito Wanduka,32,France,Centre-Back,-
Squad Trélissac FC,4,Dembo Gassama,26,France,Centre-Back,-
Squad Trélissac FC,8,Ange Gnaleko,36,Cote d'Ivoire,Centre-Back,-
Squad Trélissac FC,12,Kilian Ngoumou,21,France,Centre-Back,-
Squad Trélissac FC,19,Yanis Leriche,22,France,Centre-Back,-
Squad Trélissac FC,3,Thibault Hamel,27,France,Left-Back,-
Squad Trélissac FC,24,Valentin Michau,21,France,Left-Back,-
Squad Trélissac FC,6,Jean-Noël Gabriel,26,Martinique,Defensive Midfield,-
Squad Trélissac FC,15,Landry Nkulu,26,France,Defensive Midfield,-
Squad Trélissac FC,22,Dorian Samba,25,France,Defensive Midfield,-
Squad Trélissac FC,27,Momar Gadji,27,France,Defensive Midfield,-
Squad Trélissac FC,33,Cheick Alan Diarra,30,France,Attacking Midfield,-
Squad Trélissac FC,10,Thomas Daguerre,25,France,Attacking Midfield,-
Squad Trélissac FC,29,Adama Diakité,24,France,Left Winger,€150k
Squad Trélissac FC,20,Benoît Bisson,31,France,Left Winger,-
Squad Trélissac FC,7,Jorris Romil,29,Guadeloupe,Right Winger,-
Squad Trélissac FC,9,Jérémy Grain,29,France,Right Winger,-
Squad Trélissac FC,28,Lyes Aka,21,France,Right Winger,-
Squad Trélissac FC,11,Nantchuang Nana Gassa Gonga,26,France,Centre-Forward,-
Squad Trélissac FC,14,Jordan Pothier,23,France,Centre-Forward,-
Squad Angoulême Charente FC,1,Vincent Fournier,22,France,Goalkeeper,-
Squad Angoulême Charente FC,16,Patrick Sintcheu,26,France,Goalkeeper,-
Squad Angoulême Charente FC,7,Anthony Soubervie,39,French Guiana,Centre-Back,-
Squad Angoulême Charente FC,15,Antoine Letiévant,29,France,Centre-Back,-
Squad Angoulême Charente FC,4,Andrea Marques,26,France,Centre-Back,-
Squad Angoulême Charente FC,19,Paul Bentayou,25,France,Centre-Back,-
Squad Angoulême Charente FC,26,Lucas Llort,24,France,Left-Back,-
Squad Angoulême Charente FC,27,Étienne Desroches,26,France,Right-Back,-
Squad Angoulême Charente FC,28,Jason Willock,31,France,Right-Back,-
Squad Angoulême Charente FC,17,Elie Ehua,32,France,Defensive Midfield,-
Squad Angoulême Charente FC,10,Issam Ben Khemis,28,Tunisia,Central Midfield,-
Squad Angoulême Charente FC,6,Mahamadou Diarra,30,France,Central Midfield,-
Squad Angoulême Charente FC,8,Benjamin Barcq,26,France,Central Midfield,-
Squad Angoulême Charente FC,21,Arnaud Buisson,29,France,Central Midfield,-
Squad Angoulême Charente FC,18,Alexandre Mourabit,30,France,Attacking Midfield,-
Squad Angoulême Charente FC,11,Joffrey Lobo,31,France,Left Winger,-
Squad Angoulême Charente FC,22,Karl Fabien,23,Martinique,Centre-Forward,-
Squad Angoulême Charente FC,23,Santiago Ciganda,30,Uruguay,Centre-Forward,-
Squad Angoulême Charente FC,25,Amadou Coulibaly,26,Mali,Centre-Forward,-
Squad Angoulême Charente FC,29,Noah Marchesseau,21,France,Centre-Forward,-
Squad Avoine Olympique Chinon Cinais,-,Nassim Ali,-,France,Goalkeeper,-
Squad Avoine Olympique Chinon Cinais,1,Nicolas Pistol,27,Guadeloupe,Goalkeeper,-
Squad Avoine Olympique Chinon Cinais,30,Enzo Garrido,20,France,Goalkeeper,-
Squad Avoine Olympique Chinon Cinais,2,Georges Tchouzoue,27,France,Defender,-
Squad Avoine Olympique Chinon Cinais,4,Maxime Borges,28,France,Centre-Back,-
Squad Avoine Olympique Chinon Cinais,3,Yanis Si Mohammed,28,France,Left-Back,-
Squad Avoine Olympique Chinon Cinais,18,Franck Essis,28,France,Left-Back,-
Squad Avoine Olympique Chinon Cinais,21,Benjamin Guérin,31,France,Right-Back,-
Squad Avoine Olympique Chinon Cinais,23,Vincent Louves,29,France,Right-Back,-
Squad Avoine Olympique Chinon Cinais,6,Florent Gache,36,France,Defensive Midfield,-
Squad Avoine Olympique Chinon Cinais,8,Houari Djemel,29,France,Defensive Midfield,-
Squad Avoine Olympique Chinon Cinais,14,Joël Bayilu Bonyonya,25,DR Congo,Defensive Midfield,-
Squad Avoine Olympique Chinon Cinais,19,Youssouf Traoré,26,France,Defensive Midfield,-
Squad Avoine Olympique Chinon Cinais,20,Simon Fivet,28,France,Defensive Midfield,-
Squad Avoine Olympique Chinon Cinais,22,Abdelnour Soualhia,22,France,Defensive Midfield,-
Squad Avoine Olympique Chinon Cinais,10,Vilmy Lemboma,28,Gabon,Attacking Midfield,-
Squad Avoine Olympique Chinon Cinais,12,Christopher Bitsamou,28,France,Left Winger,-
Squad Avoine Olympique Chinon Cinais,7,Maxime Thonnel,33,France,Right Winger,-
Squad Avoine Olympique Chinon Cinais,5,Fatrie Sakhi,34,France,Centre-Forward,-
Squad Avoine Olympique Chinon Cinais,11,Sullivan Lakhamy,26,France,Centre-Forward,-
Squad Avoine Olympique Chinon Cinais,-,Pape Cheikh Traoré,24,Senegal,Centre-Forward,-
Squad Avoine Olympique Chinon Cinais,24,Junior Buckman,25,France,Centre-Forward,-
Squad Avoine Olympique Chinon Cinais,33,Johan Bertrand,21,France,Striker,-
Squad Bergerac Périgord FC,1,Pierre Laborde-Turon,29,France,Goalkeeper,-
Squad Bergerac Périgord FC,16,Geoffrey Niccoletti,23,France,Goalkeeper,-
Squad Bergerac Périgord FC,27,Mamadou Kamissoko,31,France,Centre-Back,-
Squad Bergerac Périgord FC,17,Jonathan Abonckelet,22,France,Centre-Back,-
Squad Bergerac Périgord FC,20,Loan Husson,24,France,Centre-Back,-
Squad Bergerac Périgord FC,3,Wesley Moustache,25,France,Left-Back,-
Squad Bergerac Périgord FC,5,Sam Ducros,29,France,Left-Back,-
Squad Bergerac Périgord FC,23,Steven Luyambula,21,France,Right-Back,-
Squad Bergerac Périgord FC,8,Patrick Tchoutang,32,France,Defensive Midfield,-
Squad Bergerac Périgord FC,12,Christian Gyeboaho,27,France,Defensive Midfield,-
Squad Bergerac Périgord FC,28,Malek Benkheira,24,France,Midfielder,-
Squad Bergerac Périgord FC,6,Victor Elissalt,32,France,Central Midfield,-
Squad Bergerac Périgord FC,4,Lucas Dumai,26,France,Central Midfield,-
Squad Bergerac Périgord FC,10,Hicham M'Laab,34,France,Attacking Midfield,-
Squad Bergerac Périgord FC,14,César Neto,25,France,Attacking Midfield,-
Squad Bergerac Périgord FC,21,Nathan Benmoussa,24,France,Attacking Midfield,-
Squad Bergerac Périgord FC,11,Axel Tressens,24,France,Left Winger,-
Squad Bergerac Périgord FC,7,Moussa Faty,23,France,Left Winger,-
Squad Bergerac Périgord FC,24,Romain Escarpit,25,France,Centre-Forward,-
Squad Bergerac Périgord FC,9,Valdir Fonseca,21,France,Centre-Forward,-
Squad Bergerac Périgord FC,22,Daniel Glao,22,France,Centre-Forward,-
Squad Bergerac Périgord FC,34,Rémy Vilela Vieira,20,France,Striker,-
Squad Blois Football 41,1,Léopold Maitre,25,France,Goalkeeper,-
Squad Blois Football 41,16,Adrien Jobelot,24,France,Goalkeeper,-
Squad Blois Football 41,-,Nathan Bourdin,20,France,Centre-Back,-
Squad Blois Football 41,5,David Lopez,29,France,Centre-Back,-
Squad Blois Football 41,25,Geoffrey Marie-Louise,32,Martinique,Centre-Back,-
Squad Blois Football 41,19,Tony Villeray,24,France,Left-Back,-
Squad Blois Football 41,20,Thibault Relange,22,France,Left-Back,-
Squad Blois Football 41,31,Arnaud Archimbaud,33,France,Left-Back,-
Squad Blois Football 41,26,Théo Chauvier,24,France,Right-Back,-
Squad Blois Football 41,2,Pierrick Mouniama,23,France,Defensive Midfield,-
Squad Blois Football 41,8,Paul Venot,22,France,Defensive Midfield,-
Squad Blois Football 41,10,Julien Charpentier,27,France,Defensive Midfield,-
Squad Blois Football 41,22,Allan Ramos,26,France,Defensive Midfield,-
Squad Blois Football 41,33,Espérance Mabekondiasson,21,France,Central Midfield,-
Squad Blois Football 41,7,Lilian Fournier,25,France,Right Midfield,-
Squad Blois Football 41,6,Lucas Capoue,26,France,Left Winger,-
Squad Blois Football 41,11,Hugo Reulier,29,France,Centre-Forward,-
Squad Blois Football 41,24,Exaucé Ngassaki,27,Congo,Centre-Forward,-
Squad Blois Football 41,9,Younes Zennouhi,26,France,Centre-Forward,-
Squad Blois Football 41,17,M'Bemba Diakité,21,Guinea,Striker,-
Squad Blois Football 41,33,Arthur Fiquet,20,France,Centre-Forward,-
Squad Bourges Foot 18,1,Enzo Pauchet,27,France,Goalkeeper,-
Squad Bourges Foot 18,-,Ismaël Benallal,23,France,Goalkeeper,-
Squad Bourges Foot 18,30,Pape Ndiaye,34,Senegal,Goalkeeper,-
Squad Bourges Foot 18,5,Kabba Sambou,27,The Gambia,Centre-Back,-
Squad Bourges Foot 18,21,Lamine Buhanga,22,France,Centre-Back,-
Squad Bourges Foot 18,23,Walid Touil,27,France,Centre-Back,-
Squad Bourges Foot 18,12,Sharly Mabussi,26,France,Left-Back,-
Squad Bourges Foot 18,-,Mohamed Aggoun,22,France,Right-Back,-
Squad Bourges Foot 18,17,Baptiste Etcheverria,27,France,Right-Back,-
Squad Bourges Foot 18,26,Stacy Misiatu,26,France,Right-Back,-
Squad Bourges Foot 18,15,Mayoro N'Doye,32,Senegal,Defensive Midfield,-
Squad Bourges Foot 18,6,Ibou Faye,32,Senegal,Defensive Midfield,-
Squad Bourges Foot 18,14,Mouhamed Dosso,22,France,Defensive Midfield,-
Squad Bourges Foot 18,10,Killian Sanson,26,France,Central Midfield,-
Squad Bourges Foot 18,13,Trésor Matondo,20,France,Central Midfield,-
Squad Bourges Foot 18,7,Mohamed Ali Gueddar,25,France,Attacking Midfield,-
Squad Bourges Foot 18,20,Mattéo Makhabe,20,France,Attacking Midfield,-
Squad Bourges Foot 18,18,Octave Joly,21,France,Attacking Midfield,-
Squad Bourges Foot 18,11,Kamil Manseri,22,France,Right Winger,-
Squad Bourges Foot 18,24,Souleymane Sawadogo,31,Burkina Faso,Right Winger,-
Squad Bourges Foot 18,9,Romain Armand,37,France,Centre-Forward,-
Squad Bourges Foot 18,22,Ruben Evora Moniz,23,Portugal,Centre-Forward,-
Squad Bourges Foot 18,29,Moussa Konaté,31,Senegal,Centre-Forward,-
Squad Bourges Foot 18,28,Donald Onana,22,Cameroon,Centre-Forward,-
Squad FC Libourne,40,Over Mandanda,25,France,Goalkeeper,-
Squad FC Libourne,16,Pierre Portets,29,France,Goalkeeper,-
Squad FC Libourne,17,Omar Sané,24,France,Defender,-
Squad FC Libourne,4,Elydjah Mendy,24,France,Centre-Back,-
Squad FC Libourne,25,Salif Sané,33,Senegal,Centre-Back,-
Squad FC Libourne,2,Matthieu Dario,26,France,Centre-Back,-
Squad FC Libourne,5,Noureddine Baskar,28,Morocco,Centre-Back,-
Squad FC Libourne,14,Modou Fall,30,France,Centre-Back,-
Squad FC Libourne,3,Madigoundo Diakité,30,Mali,Left-Back,-
Squad FC Libourne,22,Anthony Dekono,23,France,Left-Back,-
Squad FC Libourne,6,Quentin Dousseaux,24,France,Midfielder,-
Squad FC Libourne,21,Cheick Keita,23,Cote d'Ivoire,Defensive Midfield,-
Squad FC Libourne,24,Rémy Couterry,25,France,Midfielder,-
Squad FC Libourne,10,Soufiane Bahassa,29,France,Left Midfield,-
Squad FC Libourne,8,Théo Montavit,27,France,Attacking Midfield,-
Squad FC Libourne,20,Paul Meliande,22,France,Left Winger,-
Squad FC Libourne,29,Achraf Berriss,32,France,Right Winger,-
Squad FC Libourne,19,Malick Seck,34,Senegal,Centre-Forward,-
Squad FC Libourne,7,Ahmadou Souane,30,France,Centre-Forward,-
Squad FC Libourne,9,Anthony Castera,28,France,Centre-Forward,-
Squad FC Libourne,11,Abdulakeem Agoro,22,Nigeria,Centre-Forward,-
Squad FC Libourne,27,Tanguy Guérineau,27,France,Striker,-
Squad FC Libourne,28,Hammond Agamah,27,France,Centre-Forward,-
Squad Olympique Saumur,16,Balamine Dramé,24,Guinea,Goalkeeper,-
Squad Olympique Saumur,30,Arthur Duval,25,France,Goalkeeper,-
Squad Olympique Saumur,4,Benjamin Pillier,26,France,Centre-Back,-
Squad Olympique Saumur,5,Christian Kipré,29,France,Centre-Back,-
Squad Olympique Saumur,17,Brahima Magassa,27,France,Centre-Back,-
Squad Olympique Saumur,19,Bovid Itoua Ngoua,36,Congo,Centre-Back,-
Squad Olympique Saumur,2,Maël Landelle,21,France,Left-Back,-
Squad Olympique Saumur,33,Valentin Mourette,27,France,Left-Back,-
Squad Olympique Saumur,22,Redha Fresneau,25,France,Right-Back,-
Squad Olympique Saumur,14,Ronan Touzet,26,France,Right-Back,-
Squad Olympique Saumur,6,Artur Viaud,24,France,Defensive Midfield,-
Squad Olympique Saumur,27,Martin Vidgrin,22,France,Defensive Midfield,-
Squad Olympique Saumur,8,Mathias Blanchard,24,France,Central Midfield,-
Squad Olympique Saumur,11,Yannis Matingou,24,France,Central Midfield,-
Squad Olympique Saumur,15,Quentin Biettmann,26,France,Central Midfield,-
Squad Olympique Saumur,21,Zourab Sopromadze,22,France,Central Midfield,-
Squad Olympique Saumur,24,Emmanuel Bourgaud,36,France,Right Midfield,-
Squad Olympique Saumur,29,Léo Tremblay,20,France,Attacking Midfield,-
Squad Olympique Saumur,9,Adrien Lefebvre,25,France,Left Winger,-
Squad Olympique Saumur,10,Wail Bouhoutt,32,Morocco,Centre-Forward,-
Squad Olympique Saumur,12,Franck Chehata,32,France,Centre-Forward,-
Squad Olympique Saumur,18,Yannis Dogo,31,France,Centre-Forward,-
Squad Olympique Saumur,25,Kouamé N'Guessan,29,Cote d'Ivoire,Centre-Forward,-
Squad Olympique Saumur,26,Abdel Nour Bouhenni,25,France,Centre-Forward,-
Squad Olympique Saumur,31,Nadjib Souazara Anzizi,28,Belgium,Centre-Forward,-
Squad SO Romorantin,1,Yoann Djidonou,37,Benin,Goalkeeper,-
Squad SO Romorantin,16,Arthur Arias,22,France,Goalkeeper,-
Squad SO Romorantin,2,Alex Marchadier,25,France,Centre-Back,-
Squad SO Romorantin,4,Alexandre Castro,29,France,Centre-Back,-
Squad SO Romorantin,24,Ryan Ebene Talla,24,France,Centre-Back,-
Squad SO Romorantin,5,Adiouma Gaye,31,Senegal,Centre-Back,-
Squad SO Romorantin,22,Yoann Etienne,26,Haiti,Left-Back,-
Squad SO Romorantin,26,Djibril Paye,34,Guinea,Left-Back,-
Squad SO Romorantin,18,Maxence Lomonnier,22,France,Left-Back,-
Squad SO Romorantin,3,Noa Courtin,19,France,Right-Back,-
Squad SO Romorantin,34,Baptiste Canelhas,23,France,Defensive Midfield,-
Squad SO Romorantin,19,Nazir Correia,22,France,Defensive Midfield,-
Squad SO Romorantin,8,Benjamin Duvoux,28,France,Central Midfield,-
Squad SO Romorantin,20,Jean-Baptiste Gérard,29,France,Central Midfield,-
Squad SO Romorantin,29,Geoffrey Adjet,36,France,Left Midfield,-
Squad SO Romorantin,10,Naël Arzalai,22,France,Left Midfield,-
Squad SO Romorantin,11,Guillaume Yenoussi,26,Togo,Left Winger,-
Squad SO Romorantin,7,Loïc Gagnon,33,France,Right Winger,-
Squad SO Romorantin,-,Guillaume Fauqueur,19,France,Right Winger,-
Squad SO Romorantin,33,Yoann Beaka,21,France,Centre-Forward,-
Squad SO Romorantin,9,Jordan Popineau,29,France,Centre-Forward,-
Squad SO Romorantin,25,Kemal Sarigöl,19,France,Striker,-
Squad Saint-Pryvé Saint-Hilaire FC,16,Jordy Claveau,29,France,Goalkeeper,-
Squad Saint-Pryvé Saint-Hilaire FC,30,Melvyn Ravalet,23,France,Goalkeeper,-
Squad Saint-Pryvé Saint-Hilaire FC,5,Antoine Cottereau,24,France,Centre-Back,-
Squad Saint-Pryvé Saint-Hilaire FC,4,Ryad Hrich,21,France,Centre-Back,-
Squad Saint-Pryvé Saint-Hilaire FC,14,Grégory Lescot,34,French Guiana,Centre-Back,-
Squad Saint-Pryvé Saint-Hilaire FC,3,Anderson Goncalves,27,France,Left-Back,-
Squad Saint-Pryvé Saint-Hilaire FC,26,Lorick Cots,21,France,Left-Back,-
Squad Saint-Pryvé Saint-Hilaire FC,12,Yoann Wachter,32,Gabon,Right-Back,-
Squad Saint-Pryvé Saint-Hilaire FC,2,Stéphane Blot,27,France,Right-Back,-
Squad Saint-Pryvé Saint-Hilaire FC,18,Julien Masson,23,France,Defensive Midfield,-
Squad Saint-Pryvé Saint-Hilaire FC,-,Maxime Bressy,23,France,Midfielder,-
Squad Saint-Pryvé Saint-Hilaire FC,13,Joan Siber,25,France,Defensive Midfield,-
Squad Saint-Pryvé Saint-Hilaire FC,17,Thibault Lemesle,24,France,Defensive Midfield,-
Squad Saint-Pryvé Saint-Hilaire FC,24,Wisâm Jedd,22,France,Midfielder,-
Squad Saint-Pryvé Saint-Hilaire FC,7,Raphaël Galas,26,French Guiana,Central Midfield,-
Squad Saint-Pryvé Saint-Hilaire FC,8,Ibrahima Touré,27,Guinea,Central Midfield,-
Squad Saint-Pryvé Saint-Hilaire FC,10,Aboubacar Ouattara,37,Burkina Faso,Central Midfield,-
Squad Saint-Pryvé Saint-Hilaire FC,19,Salim Jabi,24,France,Central Midfield,-
Squad Saint-Pryvé Saint-Hilaire FC,28,Donovan Delgado,24,France,Central Midfield,-
Squad Saint-Pryvé Saint-Hilaire FC,15,Georges Gope-Fenepej,35,Neukaledonien,Left Winger,-
Squad Saint-Pryvé Saint-Hilaire FC,20,Idrissa Sylla,33,Guinea,Centre-Forward,-
Squad Saint-Pryvé Saint-Hilaire FC,11,Mathis Cherchour,24,France,Centre-Forward,-
Squad Saint-Pryvé Saint-Hilaire FC,25,Théo Mothmora,22,France,Centre-Forward,-
Squad Les Herbiers VF,16,Rémi Pillot,33,France,Goalkeeper,-
Squad Les Herbiers VF,1,Téo Hamelin,26,France,Goalkeeper,-
Squad Les Herbiers VF,5,Kalifa Traoré,33,Mali,Centre-Back,-
Squad Les Herbiers VF,17,Noah Zilliox,21,France,Centre-Back,-
Squad Les Herbiers VF,19,Yacouba Seydi,30,France,Centre-Back,-
Squad Les Herbiers VF,23,Anzo Lesage,23,France,Centre-Back,-
Squad Les Herbiers VF,24,Alexandre Lavenant,29,France,Centre-Back,-
Squad Les Herbiers VF,15,Alexandre Tégar,23,Guadeloupe,Left-Back,-
Squad Les Herbiers VF,25,Benjamin Brélivet,31,France,Defensive Midfield,-
Squad Les Herbiers VF,14,David Djigla,28,Benin,Left Midfield,-
Squad Les Herbiers VF,7,Pierre Lavenant,28,France,Attacking Midfield,-
Squad Les Herbiers VF,10,Lucas Daury,28,France,Attacking Midfield,-
Squad Les Herbiers VF,6,Valentin Rémy,24,France,Attacking Midfield,-
Squad Les Herbiers VF,12,Maxime Carneiro,22,France,Left Winger,-
Squad Les Herbiers VF,20,Youssouf Soukouna,24,France,Left Winger,-
Squad Les Herbiers VF,22,Yann Athéba,24,Cote d'Ivoire,Left Winger,-
Squad Les Herbiers VF,9,Jérémy Billy,30,France,Centre-Forward,-
Squad Les Herbiers VF,11,Michaël Nilor,26,France,Centre-Forward,-
Squad Les Herbiers VF,26,Ervin Taha,25,France,Centre-Forward,-
