team name,num,name,age,nationality,position,market value
Squad Udinese Calcio,32,Martín Payero,25,Argentina,Central Midfield,€4.50m
Squad Udinese Calcio,37,Roberto Pereyra,33,Argentina,Central Midfield,€3.00m
Squad Udinese Calcio,6,Oier Zarraga,25,Spain,Central Midfield,€2.70m
Squad Udinese Calcio,2,Festy Ebosele,21,Ireland,Right Midfield,€6.00m
Squad Udinese Calcio,79,David Pejičić,16,Slovenia,Attacking Midfield,€500k
Squad Udinese Calcio,26,Florian Thauvin,31,France,Right Winger,€3.00m
Squad Udinese Calcio,17,Lorenzo Lucca,23,Italy,Centre-Forward,€8.00m
Squad Udinese Calcio,22,Brenner,24,Brazil,Centre-Forward,€8.00m
Squad Udinese Calcio,7,Isaac Success,28,Nigeria,Centre-Forward,€3.50m
Squad Udinese Calcio,9,Keinan Davis,26,England,Centre-Forward,€3.00m
Squad Udinese Calcio,10,Gerard Deulofeu,30,Spain,Centre-Forward,€2.50m
Squad AC Monza,16,Michele Di Gregorio,26,Italy,Goalkeeper,€15.00m
Squad AC Monza,23,Alessandro Sorrentino,22,Italy,Goalkeeper,€800k
Squad AC Monza,66,Stefano Gori,28,Italy,Goalkeeper,€700k
Squad AC Monza,22,Pablo Marí,30,Spain,Centre-Back,€5.00m
Squad AC Monza,44,Andrea Carboni,23,Italy,Centre-Back,€4.00m
Squad AC Monza,4,Armando Izzo,32,Italy,Centre-Back,€2.50m
Squad AC Monza,5,Luca Caldirola,33,Italy,Centre-Back,€1.50m
Squad AC Monza,18,Davide Bettella,24,Italy,Centre-Back,€1.20m
Squad AC Monza,33,Danilo D'Ambrosio,35,Italy,Centre-Back,€1.00m
Squad AC Monza,19,Samuele Birindelli,24,Italy,Right-Back,€3.50m
Squad AC Monza,13,Pedro Pereira,26,Portugal,Right-Back,€1.80m
Squad AC Monza,2,Giulio Donati,34,Italy,Right-Back,€400k
Squad AC Monza,32,Matteo Pessina,26,Italy,Central Midfield,€15.00m
Squad AC Monza,6,Roberto Gagliardini,30,Italy,Central Midfield,€4.00m
Squad AC Monza,38,Warren Bondo,20,France,Central Midfield,€2.50m
Squad AC Monza,7,José Machín,27,Equatorial Guinea,Central Midfield,€1.40m
Squad AC Monza,8,Jean-Daniel Akpa Akpro,31,Cote d'Ivoire,Central Midfield,€1.00m
Squad AC Monza,84,Patrick Ciurria,29,Italy,Right Midfield,€5.00m
Squad AC Monza,77,Georgios Kyriakopoulos,28,Greece,Left Midfield,€4.00m
Squad AC Monza,21,Valentín Carboni,19,Argentina,Attacking Midfield,€15.00m
Squad AC Monza,28,Andrea Colpani,24,Italy,Attacking Midfield,€15.00m
Squad AC Monza,80,Samuele Vignato,20,Italy,Attacking Midfield,€4.00m
Squad AC Monza,27,Daniel Maldini,22,Italy,Attacking Midfield,€3.00m
Squad AC Monza,79,Matija Popovic,18,Serbia,Attacking Midfield,€2.00m
Squad AC Monza,20,Alessio Zerbin,25,Italy,Left Winger,€3.50m
Squad AC Monza,17,Papu Gómez,36,Argentina,Left Winger,-
Squad AC Monza,10,Gianluca Caprari,30,Italy,Second Striker,€5.00m
Squad AC Monza,9,Lorenzo Colombo,22,Italy,Centre-Forward,€7.00m
Squad AC Monza,47,Dany Mota,25,Portugal,Centre-Forward,€5.00m
Squad AC Monza,11,Milan Djuric,33,Bosnia-Herzegovina,Centre-Forward,€1.50m
Squad Frosinone Calcio,80,Stefano Turati,22,Italy,Goalkeeper,€7.00m
Squad Frosinone Calcio,31,Michele Cerofolini,25,Italy,Goalkeeper,€500k
Squad Frosinone Calcio,1,Pierluigi Frattali,38,Italy,Goalkeeper,€100k
Squad Frosinone Calcio,5,Caleb Okoli,22,Italy,Centre-Back,€8.00m
Squad Frosinone Calcio,30,Ilario Monterisi,22,Italy,Centre-Back,€3.00m
Squad Frosinone Calcio,33,Kevin Bonifazi,27,Italy,Centre-Back,€2.50m
Squad Frosinone Calcio,6,Simone Romagnoli,34,Italy,Centre-Back,€800k
Squad Frosinone Calcio,47,Mateus Lusuardi,20,Brazil,Centre-Back,€300k
Squad Frosinone Calcio,23,Sergio Kalaj,24,Albania,Centre-Back,€200k
Squad Frosinone Calcio,3,Riccardo Marchizza,26,Italy,Left-Back,€2.50m
Squad Frosinone Calcio,32,Emanuele Valeri,25,Italy,Left-Back,€2.30m
Squad Frosinone Calcio,22,Anthony Oyono,23,Gabon,Right-Back,€2.50m
Squad Frosinone Calcio,20,Pol Lirola,26,Spain,Right-Back,€2.00m
Squad Frosinone Calcio,45,Enzo Barrenechea,22,Argentina,Defensive Midfield,€6.00m
Squad Frosinone Calcio,36,Luca Mazzitelli,28,Italy,Central Midfield,€4.00m
Squad Frosinone Calcio,4,Marco Brescianini,24,Italy,Central Midfield,€3.00m
Squad Frosinone Calcio,21,Abdou Harroui,26,Morocco,Central Midfield,€2.70m
Squad Frosinone Calcio,19,Nadir Zortea,24,Italy,Right Midfield,€2.00m
Squad Frosinone Calcio,12,Reinier,22,Brazil,Attacking Midfield,€4.00m
Squad Frosinone Calcio,16,Luca Garritano,30,Italy,Attacking Midfield,€1.40m
Squad Frosinone Calcio,14,Francesco Gelli,27,Italy,Attacking Midfield,€1.00m
Squad Frosinone Calcio,15,İsak Vural,17,Türkiye,Attacking Midfield,€200k
Squad Frosinone Calcio,27,Arijon Ibrahimovic,18,Germany,Left Winger,€4.00m
Squad Frosinone Calcio,10,Giuseppe Caso,25,Italy,Left Winger,€2.00m
Squad Frosinone Calcio,7,Jaime Báez,28,Uruguay,Left Winger,€1.20m
Squad Frosinone Calcio,17,Giorgi Kvernadze,21,Georgia,Left Winger,€800k
Squad Frosinone Calcio,26,Soufiane Bidaoui,33,Morocco,Left Winger,€200k
Squad Frosinone Calcio,18,Matías Soulé,21,Argentina,Right Winger,€25.00m
Squad Frosinone Calcio,8,Demba Seck,23,Senegal,Right Winger,€2.70m
Squad Frosinone Calcio,29,Farès Ghedjemis,21,France,Right Winger,€600k
Squad Frosinone Calcio,70,Walid Cheddira,26,Morocco,Centre-Forward,€6.00m
Squad Frosinone Calcio,9,Kaio Jorge,22,Brazil,Centre-Forward,€4.00m
Squad Frosinone Calcio,11,Marvin Cuni,22,Albania,Centre-Forward,€1.00m
Squad US Lecce,30,Wladimiro Falcone,29,Italy,Goalkeeper,€5.00m
Squad US Lecce,21,Federico Brancolini,22,Italy,Goalkeeper,€200k
Squad US Lecce,98,Alexandru Borbei,20,Romania,Goalkeeper,€150k
Squad US Lecce,40,Jasper Samooja,20,Finland,Goalkeeper,€75k
Squad US Lecce,6,Federico Baschirotto,27,Italy,Centre-Back,€7.00m
Squad US Lecce,5,Marin Pongracic,26,Croatia,Centre-Back,€6.00m
Squad US Lecce,59,Ahmed Touba,26,Algeria,Centre-Back,€2.00m
Squad US Lecce,55,Kastriot Dermaku,32,Albania,Centre-Back,€300k
Squad US Lecce,13,Patrick Dorgu,19,Denmark,Left-Back,€7.00m
Squad US Lecce,25,Antonino Gallo,24,Italy,Left-Back,€3.00m
Squad US Lecce,17,Valentin Gendrey,23,France,Right-Back,€4.50m
Squad US Lecce,12,Lorenzo Venuti,29,Italy,Right-Back,€1.50m
Squad US Lecce,20,Ylber Ramadani,28,Albania,Defensive Midfield,€3.80m
Squad US Lecce,29,Alexis Blin,27,France,Defensive Midfield,€2.50m
Squad US Lecce,16,Joan González,22,Spain,Central Midfield,€5.00m
Squad US Lecce,77,Mohamed Kaba,22,France,Central Midfield,€3.50m
Squad US Lecce,8,Hamza Rafia,25,Tunisia,Central Midfield,€1.50m
Squad US Lecce,83,Daniel Samek,20,Czech Republic,Central Midfield,€1.50m
Squad US Lecce,18,Medon Berisha,20,Albania,Central Midfield,€500k
Squad US Lecce,10,Rémi Oudin,27,France,Attacking Midfield,€3.50m
Squad US Lecce,22,Lameck Banda,23,Zambia,Left Winger,€6.00m
Squad US Lecce,11,Nicola Sansone,32,Italy,Left Winger,€1.20m
Squad US Lecce,7,Pontus Almqvist,24,Sweden,Right Winger,€3.00m
Squad US Lecce,50,Santiago Pierotti,23,Argentina,Right Winger,€2.50m
Squad US Lecce,24,Jeppe Corfitzen,19,Denmark,Right Winger,€400k
Squad US Lecce,9,Nikola Krstovic,24,Montenegro,Centre-Forward,€5.00m
Squad US Lecce,91,Roberto Piccoli,23,Italy,Centre-Forward,€3.50m
Squad US Lecce,45,Rareș Burnete,20,Romania,Centre-Forward,€700k
Squad US Salernitana 1919,13,Guillermo Ochoa,38,Mexico,Goalkeeper,€1.50m
Squad US Salernitana 1919,56,Benoît Costil,36,France,Goalkeeper,€800k
Squad US Salernitana 1919,1,Vincenzo Fiorillo,34,Italy,Goalkeeper,€200k
Squad US Salernitana 1919,62,Pasquale Allocca,18,Italy,Goalkeeper,€100k
Squad US Salernitana 1919,98,Lorenzo Pirola,22,Italy,Centre-Back,€7.00m
Squad US Salernitana 1919,24,Marco Pellegrino,21,Argentina,Centre-Back,€3.50m
Squad US Salernitana 1919,23,Norbert Gyömbér,31,Slovakia,Centre-Back,€1.50m
Squad US Salernitana 1919,44,Konstantinos Manolas,32,Greece,Centre-Back,€1.50m
Squad US Salernitana 1919,4,Triantafyllos Pasalidis,27,Greece,Centre-Back,€500k
Squad US Salernitana 1919,5,Jérôme Boateng,35,Germany,Centre-Back,€500k
Squad US Salernitana 1919,17,Federico Fazio,37,Argentina,Centre-Back,€400k
Squad US Salernitana 1919,3,Domagoj Bradarić,24,Croatia,Left-Back,€6.50m
Squad US Salernitana 1919,59,Alessandro Zanoli,23,Italy,Right-Back,€6.00m
Squad US Salernitana 1919,6,Junior Sambia,27,France,Right-Back,€2.50m
Squad US Salernitana 1919,27,Niccolò Pierozzi,22,Italy,Right-Back,€1.60m
Squad US Salernitana 1919,99,Mateusz Legowski,21,Poland,Defensive Midfield,€3.00m
Squad US Salernitana 1919,18,Lassana Coulibaly,28,Mali,Central Midfield,€4.50m
Squad US Salernitana 1919,25,Giulio Maggiore,26,Italy,Central Midfield,€3.50m
Squad US Salernitana 1919,26,Toma Bašić,27,Croatia,Central Midfield,€3.50m
Squad US Salernitana 1919,87,Antonio Candreva,37,Italy,Right Midfield,€1.50m
Squad US Salernitana 1919,7,Agustín Martegani,23,Argentina,Attacking Midfield,€2.00m
Squad US Salernitana 1919,20,Grigoris Kastanos,26,Cyprus,Attacking Midfield,€1.80m
Squad US Salernitana 1919,11,Iron Gomis,24,France,Attacking Midfield,€1.00m
Squad US Salernitana 1919,36,Andres Sfait,19,Romania,Left Winger,€500k
Squad US Salernitana 1919,33,Loum Tchaouna,20,France,Right Winger,€5.00m
Squad US Salernitana 1919,55,Emanuel Vignato,23,Italy,Right Winger,€1.10m
Squad US Salernitana 1919,10,Boulaye Dia,27,Senegal,Centre-Forward,€13.00m
Squad US Salernitana 1919,14,Shon Weissman,28,Israel,Centre-Forward,€2.00m
Squad US Salernitana 1919,22,Chukwubuikem Ikwuemesi,22,Nigeria,Centre-Forward,€1.80m
Squad US Salernitana 1919,9,Simy,31,Nigeria,Centre-Forward,€600k
Squad US Salernitana 1919,-,Mikael,24,Brazil,Centre-Forward,€500k
Squad Cagliari Calcio,22,Simone Scuffet,27,Italy,Goalkeeper,€2.00m
Squad Cagliari Calcio,1,Boris Radunović,27,Serbia,Goalkeeper,€1.30m
Squad Cagliari Calcio,18,Simone Aresti,38,Italy,Goalkeeper,€75k
Squad Cagliari Calcio,4,Alberto Dossena,25,Italy,Centre-Back,€4.00m
Squad Cagliari Calcio,17,Pantelis Hatzidiakos,27,Greece,Centre-Back,€3.80m
Squad Cagliari Calcio,23,Mateusz Wieteska,27,Poland,Centre-Back,€3.50m
Squad Cagliari Calcio,26,Yerry Mina,29,Colombia,Centre-Back,€3.00m
Squad Cagliari Calcio,33,Adam Obert,21,Slovakia,Centre-Back,€1.80m
Squad Cagliari Calcio,27,Tommaso Augello,29,Italy,Left-Back,€2.00m
Squad Cagliari Calcio,37,Paulo Azzi,29,Brazil,Left-Back,€1.50m
Squad Cagliari Calcio,28,Gabriele Zappa,24,Italy,Right-Back,€2.00m
Squad Cagliari Calcio,99,Alessandro Di Pardo,24,Italy,Right-Back,€900k
Squad Cagliari Calcio,16,Matteo Prati,20,Italy,Defensive Midfield,€8.00m
Squad Cagliari Calcio,29,Antoine Makoumbou,25,Congo,Defensive Midfield,€4.50m
Squad Cagliari Calcio,25,Ibrahim Sulemana,20,Ghana,Defensive Midfield,€3.50m
Squad Cagliari Calcio,8,Nahitan Nández,28,Uruguay,Central Midfield,€5.00m
Squad Cagliari Calcio,14,Alessandro Deiola,28,Italy,Central Midfield,€1.60m
Squad Cagliari Calcio,10,Nicolas Viola,34,Italy,Central Midfield,€800k
Squad Cagliari Calcio,21,Jakub Jankto,28,Czech Republic,Left Midfield,€1.20m
Squad Cagliari Calcio,70,Gianluca Gaetano,23,Italy,Attacking Midfield,€5.00m
Squad Cagliari Calcio,19,Gaetano Oristanio,21,Italy,Attacking Midfield,€3.50m
Squad Cagliari Calcio,5,Marco Mancosu,35,Italy,Attacking Midfield,€500k
Squad Cagliari Calcio,77,Zito Luvumbo,22,Angola,Centre-Forward,€6.00m
Squad Cagliari Calcio,32,Andrea Petagna,28,Italy,Centre-Forward,€5.00m
Squad Cagliari Calcio,61,Eldor Shomurodov,28,Uzbekistan,Centre-Forward,€5.00m
Squad Cagliari Calcio,9,Gianluca Lapadula,34,Peru,Centre-Forward,€2.00m
Squad Cagliari Calcio,30,Leonardo Pavoletti,35,Italy,Centre-Forward,€1.00m
Squad FC Empoli,25,Elia Caprile,22,Italy,Goalkeeper,€5.50m
Squad FC Empoli,1,Samuele Perisan,26,Italy,Goalkeeper,€600k
Squad FC Empoli,99,Etrit Berisha,35,Albania,Goalkeeper,€500k
Squad FC Empoli,33,Sebastiano Luperto,27,Italy,Centre-Back,€3.00m
Squad FC Empoli,34,Ardian Ismajli,27,Albania,Centre-Back,€3.00m
Squad FC Empoli,4,Sebastian Walukiewicz,24,Poland,Centre-Back,€2.50m
Squad FC Empoli,2,Saba Goglichidze,19,Georgia,Centre-Back,€300k
Squad FC Empoli,-,Lorenzo Tonelli,34,Italy,Centre-Back,€200k
Squad FC Empoli,3,Giuseppe Pezzella,26,Italy,Left-Back,€2.20m
Squad FC Empoli,13,Liberato Cacace,23,New Zealand,Left-Back,€2.00m
Squad FC Empoli,24,Tyronne Ebuehi,28,Nigeria,Right-Back,€2.50m
Squad FC Empoli,19,Bartosz Bereszyński,31,Poland,Right-Back,€1.50m
Squad FC Empoli,5,Alberto Grassi,29,Italy,Defensive Midfield,€1.80m
Squad FC Empoli,21,Jacopo Fazzini,21,Italy,Central Midfield,€6.00m
Squad FC Empoli,29,Youssef Maleh,25,Morocco,Central Midfield,€4.50m
Squad FC Empoli,18,Răzvan Marin,27,Romania,Central Midfield,€2.50m
Squad FC Empoli,27,Szymon Żurkowski,26,Poland,Central Midfield,€2.50m
Squad FC Empoli,16,Luca Belardinelli,23,Italy,Central Midfield,€1.50m
Squad FC Empoli,30,Simone Bastoni,27,Italy,Central Midfield,€1.50m
Squad FC Empoli,8,Viktor Kovalenko,28,Ukraine,Attacking Midfield,€1.70m
Squad FC Empoli,28,Nicolò Cambiaghi,23,Italy,Left Winger,€7.50m
Squad FC Empoli,11,Emmanuel Gyasi,30,Ghana,Left Winger,€2.00m
Squad FC Empoli,20,Matteo Cancellieri,22,Italy,Right Winger,€4.80m
Squad FC Empoli,10,M'Baye Niang,29,Senegal,Centre-Forward,€2.70m
Squad FC Empoli,7,Stiven Shpendi,20,Albania,Centre-Forward,€2.00m
Squad FC Empoli,17,Alberto Cerri,28,Italy,Centre-Forward,€1.70m
Squad FC Empoli,9,Francesco Caputo,36,Italy,Centre-Forward,€1.30m
Squad FC Empoli,23,Mattia Destro,33,Italy,Centre-Forward,€800k
Squad Hellas Verona,1,Lorenzo Montipò,28,Italy,Goalkeeper,€4.00m
Squad Hellas Verona,34,Simone Perilli,29,Italy,Goalkeeper,€200k
Squad Hellas Verona,16,Mattia Chiesa,23,Italy,Goalkeeper,€100k
Squad Hellas Verona,22,Alessandro Berardi,33,Italy,Goalkeeper,€50k
Squad Hellas Verona,42,Diego Coppola,20,Italy,Centre-Back,€4.00m
Squad Hellas Verona,23,Giangiacomo Magnani,28,Italy,Centre-Back,€2.80m
Squad Hellas Verona,27,Paweł Dawidowicz,28,Poland,Centre-Back,€2.80m
Squad Hellas Verona,19,Rúben Vinagre,25,Portugal,Left-Back,€2.80m
Squad Hellas Verona,32,Juan Cabal,23,Colombia,Left-Back,€2.50m
Squad Hellas Verona,18,Fabien Centonze,28,France,Right-Back,€3.00m
Squad Hellas Verona,38,Jackson Tchatchoua,22,Cameroon,Right-Back,€3.00m
Squad Hellas Verona,6,Reda Belahyane,19,France,Defensive Midfield,€500k
Squad Hellas Verona,37,Charlys,20,Brazil,Defensive Midfield,€100k
Squad Hellas Verona,14,Joselito,20,Spain,Defensive Midfield,€75k
Squad Hellas Verona,90,Michael Folorunsho,26,Italy,Central Midfield,€6.00m
Squad Hellas Verona,25,Suat Serdar,27,Germany,Central Midfield,€4.00m
Squad Hellas Verona,33,Ondrej Duda,29,Slovakia,Central Midfield,€4.00m
Squad Hellas Verona,21,Dani Silva,24,Portugal,Central Midfield,€2.00m
Squad Hellas Verona,8,Darko Lazović,33,Serbia,Left Midfield,€2.00m
Squad Hellas Verona,31,Tomas Suslov,21,Slovakia,Attacking Midfield,€6.00m
Squad Hellas Verona,10,Stefan Mitrović,21,Serbia,Left Winger,€2.00m
Squad Hellas Verona,17,Tijjani Noslin,24,Netherlands,Right Winger,€2.50m
Squad Hellas Verona,7,Elayis Tavsan,22,Netherlands,Right Winger,€1.00m
Squad Hellas Verona,11,Karol Świderski,27,Poland,Centre-Forward,€6.00m
Squad Hellas Verona,9,Thomas Henry,29,France,Centre-Forward,€3.50m
Squad Hellas Verona,99,Federico Bonazzoli,26,Italy,Centre-Forward,€3.00m
Squad Hellas Verona,13,Juan Manuel Cruz,24,Argentina,Centre-Forward,€450k
Squad Parma Calcio 1913,1,Leandro Chichizola,34,Argentina,Goalkeeper,€400k
Squad Parma Calcio 1913,22,Martin Turk,20,Slovenia,Goalkeeper,€350k
Squad Parma Calcio 1913,40,Edoardo Corvi,23,Italy,Goalkeeper,€350k
Squad Parma Calcio 1913,39,Alessandro Circati,20,Australia,Centre-Back,€5.00m
Squad Parma Calcio 1913,30,Lautaro Valenti,25,Argentina,Centre-Back,€3.00m
Squad Parma Calcio 1913,3,Yordan Osorio,29,Venezuela,Centre-Back,€1.80m
Squad Parma Calcio 1913,4,Botond Balogh,21,Hungary,Centre-Back,€1.80m
Squad Parma Calcio 1913,60,Peter Amoran,19,Sweden,Centre-Back,€150k
Squad Parma Calcio 1913,77,Gianluca Di Chiara,30,Italy,Left-Back,€750k
Squad Parma Calcio 1913,47,Vasilios Zagaritis,22,Greece,Left-Back,€400k
Squad Parma Calcio 1913,14,Cristian Ansaldi,37,Argentina,Left-Back,€300k
Squad Parma Calcio 1913,15,Enrico Del Prato,24,Italy,Right-Back,€3.70m
Squad Parma Calcio 1913,26,Woyo Coulibaly,24,France,Right-Back,€2.00m
Squad Parma Calcio 1913,8,Nahuel Estévez,28,Argentina,Defensive Midfield,€2.00m
Squad Parma Calcio 1913,10,Adrián Bernabé,22,Spain,Central Midfield,€9.00m
Squad Parma Calcio 1913,19,Simon Sohm,23,Switzerland,Central Midfield,€3.00m
Squad Parma Calcio 1913,27,Hernani,30,Brazil,Central Midfield,€1.70m
Squad Parma Calcio 1913,23,Drissa Camara,22,Cote d'Ivoire,Central Midfield,€1.20m
Squad Parma Calcio 1913,64,Wylan Cyprien,29,France,Central Midfield,€1.00m
Squad Parma Calcio 1913,20,Antoine Hainaut,22,France,Central Midfield,€400k
Squad Parma Calcio 1913,7,Adrian Benedyczak,23,Poland,Left Winger,€6.00m
Squad Parma Calcio 1913,28,Valentin Mihăilă,24,Romania,Left Winger,€2.00m
Squad Parma Calcio 1913,11,Tjas Begic,20,Slovenia,Left Winger,€900k
Squad Parma Calcio 1913,98,Dennis Man,25,Romania,Right Winger,€6.50m
Squad Parma Calcio 1913,21,Anthony Partipilo,29,Italy,Right Winger,€1.30m
Squad Parma Calcio 1913,61,Anas Haj Mohamed,19,Tunisia,Right Winger,€200k
Squad Parma Calcio 1913,13,Ange-Yoan Bonny,20,France,Centre-Forward,€6.00m
Squad Parma Calcio 1913,17,Antonio Colak,30,Croatia,Centre-Forward,€2.90m
Squad Parma Calcio 1913,9,Gabriel Charpentier,24,Congo,Centre-Forward,€1.60m
Squad UC Sampdoria,1,Filip Stankovic,22,Serbia,Goalkeeper,€2.00m
Squad UC Sampdoria,12,Elia Tantalocchi,19,Italy,Goalkeeper,€100k
Squad UC Sampdoria,22,Nicola Ravaglia,35,Italy,Goalkeeper,€100k
Squad UC Sampdoria,33,Facundo González,20,Uruguay,Centre-Back,€2.00m
Squad UC Sampdoria,87,Daniele Ghilardi,21,Italy,Centre-Back,€1.00m
Squad UC Sampdoria,2,Cristiano Piccini,31,Italy,Centre-Back,€750k
Squad UC Sampdoria,25,Alex Ferrari,29,Italy,Centre-Back,€650k
Squad UC Sampdoria,46,Giovanni Leoni,17,Italy,Centre-Back,€300k
Squad UC Sampdoria,21,Simone Giordano,22,Italy,Left-Back,€800k
Squad UC Sampdoria,29,Nicola Murru,29,Italy,Left-Back,€800k
Squad UC Sampdoria,3,Antonio Barreca,29,Italy,Left-Back,€600k
Squad UC Sampdoria,23,Fabio Depaoli,26,Italy,Right-Back,€2.70m
Squad UC Sampdoria,40,Petar Stojanović,28,Slovenia,Right-Back,€1.40m
Squad UC Sampdoria,13,Andrea Conti,30,Italy,Right-Back,€200k
Squad UC Sampdoria,28,Gerard Yepes,21,Spain,Defensive Midfield,€1.30m
Squad UC Sampdoria,8,Matteo Ricci,29,Italy,Defensive Midfield,€1.20m
Squad UC Sampdoria,55,Ebrima Darboe,22,The Gambia,Defensive Midfield,€1.00m
Squad UC Sampdoria,80,Leonardo Benedetti,23,Italy,Central Midfield,€1.60m
Squad UC Sampdoria,4,Ronaldo Vieira,25,England,Central Midfield,€1.50m
Squad UC Sampdoria,5,Kristoffer Askildsen,23,Norway,Central Midfield,€900k
Squad UC Sampdoria,14,Pajtim Kasami,31,Switzerland,Central Midfield,€700k
Squad UC Sampdoria,32,Stefano Girelli,23,Italy,Central Midfield,€300k
Squad UC Sampdoria,10,Valerio Verre,30,Italy,Attacking Midfield,€1.40m
Squad UC Sampdoria,11,Estanis Pedrola,20,Spain,Left Winger,€2.00m
Squad UC Sampdoria,16,Fabio Borini,33,Italy,Left Winger,€2.00m
Squad UC Sampdoria,43,Samuel Ntanda,18,Belgium,Left Winger,€500k
Squad UC Sampdoria,19,Agustín Álvarez,22,Uruguay,Centre-Forward,€7.00m
Squad UC Sampdoria,7,Sebastiano Esposito,21,Italy,Centre-Forward,€4.40m
Squad UC Sampdoria,9,Manuel De Luca,25,Italy,Centre-Forward,€1.00m
Squad Como 1907,1,Adrian Semper,26,Croatia,Goalkeeper,€1.40m
Squad Como 1907,22,Mauro Vigorito,33,Italy,Goalkeeper,€150k
Squad Como 1907,12,Pierre Bolchini,25,Italy,Goalkeeper,€50k
Squad Como 1907,26,Cas Odenthal,23,Netherlands,Centre-Back,€2.50m
Squad Como 1907,5,Marco Curto,25,Italy,Centre-Back,€1.50m
Squad Como 1907,2,Edoardo Goldaniga,30,Italy,Centre-Back,€900k
Squad Como 1907,93,Federico Barba,30,Italy,Centre-Back,€900k
Squad Como 1907,4,Matteo Solini,31,Italy,Centre-Back,€200k
Squad Como 1907,15,Fellipe Jack,18,Brazil,Centre-Back,€200k
Squad Como 1907,44,Nikolas Ioannou,28,Cyprus,Left-Back,€1.20m
Squad Como 1907,3,Marco Sala,24,Italy,Left-Back,€1.10m
Squad Como 1907,84,Tommaso Cassandro,24,Italy,Right-Back,€600k
Squad Como 1907,28,Oliver Abildgaard,27,Denmark,Defensive Midfield,€2.80m
Squad Como 1907,27,Matthias Braunöder,22,Austria,Central Midfield,€1.30m
Squad Como 1907,14,Alessandro Bellemo,28,Italy,Central Midfield,€1.00m
Squad Como 1907,94,Ben Lhassine Kone,24,Cote d'Ivoire,Central Midfield,€900k
Squad Como 1907,8,Daniele Baselli,32,Italy,Central Midfield,€400k
Squad Como 1907,70,Samuel Ballet,23,Switzerland,Right Midfield,€1.40m
Squad Como 1907,6,Alessio Iovine,33,Italy,Right Midfield,€250k
Squad Como 1907,90,Simone Verdi,31,Italy,Attacking Midfield,€2.50m
Squad Como 1907,11,Naj Razi,17,Ireland,Attacking Midfield,€300k
Squad Como 1907,33,Lucas Da Cunha,22,France,Left Winger,€2.80m
Squad Como 1907,7,Moutir Chajia,25,Belgium,Left Winger,€450k
Squad Como 1907,21,Gabriel Strefezza,26,Brazil,Right Winger,€6.00m
Squad Como 1907,10,Patrick Cutrone,26,Italy,Centre-Forward,€3.00m
