team name,num,name,age,nationality,position,market value
Squad CF Rayo Majadahonda,34,João Dias,22,Portugal,Centre-Back,€100k
Squad CF Rayo Majadahonda,17,Rodrigo Abajas,20,Spain,Left-Back,€100k
Squad CF Rayo Majadahonda,23,Sergio Camacho,21,Spain,Left-Back,€100k
Squad CF Rayo Majadahonda,22,Guillem Rodríguez,26,Spain,Right-Back,€250k
Squad CF Rayo Majadahonda,2,Diego Ceballos,25,Spain,Right-Back,€150k
Squad CF Rayo Majadahonda,6,Álvaro Arnedo,27,Spain,Defensive Midfield,€150k
Squad CF Rayo Majadahonda,36,Guille Berzal,19,Spain,Midfielder,€50k
Squad CF Rayo Majadahonda,18,Raúl Tavares,25,Spain,Central Midfield,€200k
Squad CF Rayo Majadahonda,20,Sergi García,25,Spain,Central Midfield,€200k
Squad CF Rayo Majadahonda,21,Francisco Reguera,27,Spain,Central Midfield,€200k
Squad CF Rayo Majadahonda,-,Javi Ros,34,Spain,Central Midfield,€50k
Squad CF Rayo Majadahonda,10,Pablo Pérez,30,Spain,Attacking Midfield,€200k
Squad CF Rayo Majadahonda,16,Pipi Nakai,20,Japan,Attacking Midfield,€100k
Squad CF Rayo Majadahonda,37,Samu Expósito,19,Spain,Attacking Midfield,€50k
Squad CF Rayo Majadahonda,14,Pablo Hervías,31,Spain,Right Winger,€250k
Squad CF Rayo Majadahonda,19,Alberto Fernández,24,Spain,Right Winger,€200k
Squad CF Rayo Majadahonda,12,Sergio Navarro,23,Spain,Right Winger,€150k
Squad CF Rayo Majadahonda,-,Rubén Torres,21,Spain,Right Winger,€100k
Squad CF Rayo Majadahonda,7,Rubén Enri,26,Spain,Centre-Forward,€250k
Squad CF Rayo Majadahonda,11,Jeisson Martínez,29,Peru,Centre-Forward,€150k
Squad CF Rayo Majadahonda,9,José Luis Cortés,22,Spain,Centre-Forward,€100k
Squad Sestao River,1,Sergi Puig,25,Spain,Goalkeeper,€150k
Squad Sestao River,13,Unai Ruiz,23,Spain,Goalkeeper,€50k
Squad Sestao River,24,Pere García,22,Spain,Goalkeeper,€50k
Squad Sestao River,5,Gaizka Martínez,27,Spain,Centre-Back,€250k
Squad Sestao River,6,Antxón Jaso,26,Spain,Centre-Back,€200k
Squad Sestao River,12,Diego Mirapeix,23,Spain,Centre-Back,€200k
Squad Sestao River,4,Mario Camero,20,Spain,Centre-Back,€50k
Squad Sestao River,3,Álvaro Mateo,27,Spain,Left-Back,€200k
Squad Sestao River,23,Roberto Corral,26,Spain,Left-Back,€200k
Squad Sestao River,22,Markel Etxeberria,29,Spain,Right-Back,€250k
Squad Sestao River,2,Álex Carbonell,23,Spain,Right-Back,€150k
Squad Sestao River,8,Gorka Garai,27,Spain,Central Midfield,€200k
Squad Sestao River,14,Álvaro Gete,23,Spain,Central Midfield,€200k
Squad Sestao River,19,Armando Corbalán,30,Spain,Central Midfield,€200k
Squad Sestao River,15,Julen Azkue,28,Spain,Central Midfield,€150k
Squad Sestao River,28,Asier Del Río,21,Spain,Central Midfield,€50k
Squad Sestao River,11,Kepa Uriarte,22,Spain,Attacking Midfield,€100k
Squad Sestao River,10,Leandro Martínez,29,Spain,Left Winger,€300k
Squad Sestao River,7,Aitor Aranzabe,25,Spain,Left Winger,€200k
Squad Sestao River,9,Jon Cabo,23,Spain,Left Winger,€200k
Squad Sestao River,16,Josu Ozkoidi,33,Spain,Left Winger,€100k
Squad Sestao River,21,Jon Guruzeta,24,Spain,Right Winger,€200k
Squad Sestao River,17,Kaxe,30,Spain,Centre-Forward,€150k
Squad Sestao River,18,Dopi,29,Spain,Centre-Forward,€150k
Squad Sestao River,20,Ibai Sanz,20,Spain,Centre-Forward,€100k
Squad Unionistas CF,1,Iván Martínez,22,Spain,Goalkeeper,€150k
Squad Unionistas CF,13,Pablo Cacharrón,26,Spain,Goalkeeper,€150k
Squad Unionistas CF,5,Erik Ruiz,29,Spain,Centre-Back,€250k
Squad Unionistas CF,4,Ramiro Mayor,32,Spain,Centre-Back,€200k
Squad Unionistas CF,3,Jon Rojo,27,Spain,Left-Back,€250k
Squad Unionistas CF,15,Ekaitz Jiménez,28,Spain,Left-Back,€200k
Squad Unionistas CF,22,Carlos Giménez,21,Spain,Right-Back,€200k
Squad Unionistas CF,2,Sergio Camus,26,Spain,Right-Back,€100k
Squad Unionistas CF,6,Javi Villar,21,Spain,Central Midfield,€250k
Squad Unionistas CF,8,Héctor Nespral,31,Spain,Central Midfield,€250k
Squad Unionistas CF,20,Jordi Tur,25,Spain,Central Midfield,€150k
Squad Unionistas CF,16,Adrián Gómez,30,Spain,Central Midfield,€100k
Squad Unionistas CF,23,Juan Serrano,24,Spain,Attacking Midfield,€150k
Squad Unionistas CF,17,Jorge Rastrojo,24,Spain,Left Winger,€200k
Squad Unionistas CF,21,Asier Teijeira,22,Spain,Left Winger,€100k
Squad Unionistas CF,10,Dani Nieto,32,Spain,Right Winger,€200k
Squad Unionistas CF,14,Alfred Planas,28,Spain,Right Winger,€200k
Squad Unionistas CF,24,Hugo De Bustos,19,Spain,Right Winger,€50k
Squad Unionistas CF,11,Álvaro Gómez,26,Spain,Second Striker,€200k
Squad Unionistas CF,7,Mario Losada,26,Spain,Centre-Forward,€250k
Squad Unionistas CF,9,Slavy,21,Bulgaria,Centre-Forward,€250k
Squad Unionistas CF,19,Jon Etxaniz,33,Spain,Centre-Forward,€150k
Squad CD Arenteiro,13,Diego García,29,Spain,Goalkeeper,€200k
Squad CD Arenteiro,1,Pablo Brea,22,Spain,Goalkeeper,€50k
Squad CD Arenteiro,24,Manu Figueroa,20,Spain,Goalkeeper,€50k
Squad CD Arenteiro,4,Vitra,29,Spain,Centre-Back,€250k
Squad CD Arenteiro,3,Germán Nóvoa,27,Spain,Centre-Back,€200k
Squad CD Arenteiro,15,Javi Moreno,23,Spain,Centre-Back,€150k
Squad CD Arenteiro,5,Pol Bueso,38,Spain,Centre-Back,€50k
Squad CD Arenteiro,18,Álvaro Ramón,24,Spain,Left-Back,€300k
Squad CD Arenteiro,20,Tomás Berardozzi,21,Argentina,Left-Back,€50k
Squad CD Arenteiro,22,Jordan Sánchez,33,Spain,Right-Back,€100k
Squad CD Arenteiro,2,Lucas Sena,23,Brazil,Right-Back,€50k
Squad CD Arenteiro,6,Tiago Rodríguez,23,Spain,Central Midfield,€200k
Squad CD Arenteiro,-,Curro Rivelott,24,Spain,Central Midfield,€150k
Squad CD Arenteiro,14,Adrián Cruz,36,Spain,Central Midfield,€100k
Squad CD Arenteiro,16,Vicente Esquerdo,25,Spain,Attacking Midfield,€200k
Squad CD Arenteiro,17,Álex Cardero,20,Spain,Attacking Midfield,€200k
Squad CD Arenteiro,21,Manuel Romay,33,Spain,Attacking Midfield,€150k
Squad CD Arenteiro,8,Marino Illescas,23,Spain,Attacking Midfield,€100k
Squad CD Arenteiro,23,Luis Chacón,23,Spain,Left Winger,€350k
Squad CD Arenteiro,11,Agustín Pastoriza,28,Argentina,Left Winger,€300k
Squad CD Arenteiro,10,Marquitos,24,Spain,Right Winger,€200k
Squad CD Arenteiro,9,Manin Gonzaga,24,Spain,Centre-Forward,€200k
Squad CD Arenteiro,7,Christian Santos,36,Venezuela,Centre-Forward,€150k
Squad CD Arenteiro,19,Iván Ramos,22,Spain,Centre-Forward,€150k
Squad CD Teruel,1,Taliby Konate,26,Spain,Goalkeeper,€200k
Squad CD Teruel,13,Nico Rodríguez,21,Spain,Goalkeeper,€50k
Squad CD Teruel,24,Ethan Lainez,19,Spain,Goalkeeper,€50k
Squad CD Teruel,2,Fran Carmona,24,Spain,Centre-Back,€200k
Squad CD Teruel,4,Eduardo Cabetas,28,Spain,Centre-Back,€200k
Squad CD Teruel,5,Arnau Gaixas,25,Spain,Centre-Back,€200k
Squad CD Teruel,20,Ismael Sierra,21,Spain,Centre-Back,€50k
Squad CD Teruel,3,Julen Hualde,28,Spain,Left-Back,€200k
Squad CD Teruel,23,Aitor Pascual,25,Spain,Right-Back,€200k
Squad CD Teruel,15,Víctor Sanchís,23,Spain,Right-Back,€150k
Squad CD Teruel,6,Borja Romero,31,Spain,Central Midfield,€150k
Squad CD Teruel,8,Fran Tena,30,Spain,Central Midfield,€150k
Squad CD Teruel,21,Facundo García,24,Argentina,Central Midfield,€150k
Squad CD Teruel,30,Jorge Alastuey,20,Spain,Central Midfield,€50k
Squad CD Teruel,14,Nacho Castillo,23,Spain,Attacking Midfield,€150k
Squad CD Teruel,17,Neskes,22,Spain,Attacking Midfield,€150k
Squad CD Teruel,11,Borja Martínez,30,Spain,Left Winger,€250k
Squad CD Teruel,10,David Aparicio,27,Spain,Left Winger,€200k
Squad CD Teruel,7,June-hyuk Ahn,24,"Korea, South",Right Winger,€150k
Squad CD Teruel,18,Toni Gabarre,33,Spain,Centre-Forward,€200k
Squad CD Teruel,19,Daniel Villanueva,26,Spain,Centre-Forward,€200k
Squad CD Teruel,9,Guillem Naranjo,23,Spain,Centre-Forward,€150k
Squad UE Cornellà,1,Rubén Miño,35,Spain,Goalkeeper,€100k
Squad UE Cornellà,13,Yaroslav Meykher,24,Ukraine,Goalkeeper,€100k
Squad UE Cornellà,24,Hao Li,20,China,Goalkeeper,€50k
Squad UE Cornellà,4,Andreu Hernández,27,Spain,Centre-Back,€200k
Squad UE Cornellà,5,Marc Vilaplana,21,Spain,Centre-Back,€150k
Squad UE Cornellà,16,Sergio Ayala,31,Spain,Centre-Back,€150k
Squad UE Cornellà,21,Kike Ríos,24,Spain,Centre-Back,€100k
Squad UE Cornellà,20,Eudald Vergés,26,Spain,Left-Back,€300k
Squad UE Cornellà,15,José Mas,25,Spain,Right-Back,€150k
Squad UE Cornellà,14,Kike López,36,Spain,Right-Back,€100k
Squad UE Cornellà,18,Antonio Caballero,30,Spain,Central Midfield,€300k
Squad UE Cornellà,6,Toni Arranz,30,Spain,Central Midfield,€200k
Squad UE Cornellà,8,Armando Ortiz,33,Spain,Central Midfield,€150k
Squad UE Cornellà,46,Pedro Soma,17,United States,Central Midfield,€50k
Squad UE Cornellà,7,Luisao Macías,19,Ecuador,Attacking Midfield,€50k
Squad UE Cornellà,22,Álex Gonpi,24,Spain,Left Winger,€50k
Squad UE Cornellà,9,Teddy Sutherland,24,England,Right Winger,€150k
Squad UE Cornellà,11,Robert Simón,30,Spain,Right Winger,€150k
Squad UE Cornellà,17,Canario,34,Spain,Right Winger,€150k
Squad UE Cornellà,19,Adrián Bobi,19,Spain,Right Winger,€50k
Squad UE Cornellà,10,Clau Mendes,23,Guinea-Bissau,Centre-Forward,€300k
Squad UE Cornellà,23,Marc Tenas,22,Spain,Centre-Forward,€250k
Squad SD Tarazona,1,Salvi Carrasco,23,Spain,Goalkeeper,€200k
Squad SD Tarazona,13,Yoel Ramírez,22,Spain,Goalkeeper,€100k
Squad SD Tarazona,4,Marc Trilles,32,Spain,Centre-Back,€200k
Squad SD Tarazona,16,Isaac Amoah,23,Ghana,Centre-Back,€200k
Squad SD Tarazona,20,Manuel Pedreño,23,Spain,Centre-Back,€150k
Squad SD Tarazona,22,Carlos Javier,32,Spain,Centre-Back,€100k
Squad SD Tarazona,17,Mikel Kortazar,25,Spain,Left-Back,€200k
Squad SD Tarazona,19,Mounir Errahaly,24,Morocco,Left-Back,€100k
Squad SD Tarazona,3,Jérémie Gnali,22,France,Left-Back,€50k
Squad SD Tarazona,2,Borja San Emeterio,27,Spain,Right-Back,€200k
Squad SD Tarazona,5,Boubacar Keita,24,Senegal,Central Midfield,€200k
Squad SD Tarazona,14,Ramón Bueno,29,Spain,Central Midfield,€100k
Squad SD Tarazona,6,Jorge Mencía,22,Spain,Central Midfield,€50k
Squad SD Tarazona,8,Guillermo Alonso,27,Spain,Central Midfield,€50k
Squad SD Tarazona,15,Álex Gil,21,Spain,Central Midfield,€50k
Squad SD Tarazona,10,Fer Cano,29,Spain,Attacking Midfield,€150k
Squad SD Tarazona,7,Dani Pichín,31,Spain,Left Winger,€150k
Squad SD Tarazona,23,Liberto Beltrán,27,Spain,Left Winger,€150k
Squad SD Tarazona,21,Andreu Guiu,29,Spain,Right Winger,€200k
Squad SD Tarazona,18,Javi Areso,26,Spain,Right Winger,€50k
Squad SD Tarazona,9,Christian Dieste,28,Spain,Centre-Forward,€150k
Squad SD Tarazona,11,David Cubillas,33,Spain,Centre-Forward,€100k
Squad SD Tarazona,12,Kader Drissa Ballo,22,Cote d'Ivoire,Centre-Forward,€50k
Squad SD Logroñés,1,Ander Iru,25,Spain,Goalkeeper,€100k
Squad SD Logroñés,13,Oriol Martí,24,Spain,Goalkeeper,€50k
Squad SD Logroñés,2,Adrián Trespalacios,22,Spain,Centre-Back,€150k
Squad SD Logroñés,4,Javier Murua,26,Spain,Centre-Back,€150k
Squad SD Logroñés,16,Imanol Ezkurdia,25,Spain,Centre-Back,€100k
Squad SD Logroñés,5,Jon Aurtenetxe,32,Spain,Centre-Back,€50k
Squad SD Logroñés,18,Manny Rodríguez,26,Dominican Republic,Left-Back,€150k
Squad SD Logroñés,3,Jaime Paredes,33,Spain,Left-Back,€100k
Squad SD Logroñés,6,Gexan Elosegi,24,Spain,Right-Back,€200k
Squad SD Logroñés,14,Adrián Cova,23,Venezuela,Right-Back,€50k
Squad SD Logroñés,20,Damià Sabater,28,Spain,Central Midfield,€150k
Squad SD Logroñés,23,Alessio Miceli,24,Italy,Central Midfield,€150k
Squad SD Logroñés,8,Javi Castellano,36,Spain,Central Midfield,€100k
Squad SD Logroñés,15,Curro Muñoz,21,Spain,Central Midfield,€50k
Squad SD Logroñés,21,Antonio Salado,27,Spain,Attacking Midfield,€200k
Squad SD Logroñés,22,Dani Garrido,24,Spain,Attacking Midfield,€100k
Squad SD Logroñés,10,Ferni,26,Spain,Left Winger,€150k
Squad SD Logroñés,7,Óscar Fernández,28,Spain,Right Winger,€100k
Squad SD Logroñés,19,Michael Conejero,28,Spain,Right Winger,€50k
Squad SD Logroñés,17,Jordi Escobar,22,Spain,Centre-Forward,€200k
Squad SD Logroñés,-,Rubio,28,Spain,Centre-Forward,€150k
Squad SD Logroñés,11,Marc Andre Schmerböck,30,Austria,Centre-Forward,€150k
Squad SD Logroñés,9,Fabián Luzzi,19,Spain,Centre-Forward,€100k
Squad SD Logroñés,27,Álex Jaraiz,21,Spain,Centre-Forward,€50k
Squad Real Madrid Castilla,1,Lucas Cañizares,21,Spain,Goalkeeper,€400k
Squad Real Madrid Castilla,24,Mario de Luis,21,Spain,Goalkeeper,€400k
Squad Real Madrid Castilla,13,Diego Piñeiro,20,Spain,Goalkeeper,€50k
Squad Real Madrid Castilla,5,Marvel,21,Spain,Centre-Back,€600k
Squad Real Madrid Castilla,4,Álvaro Carrillo,22,Spain,Centre-Back,€300k
Squad Real Madrid Castilla,15,Edgar Pujol,19,Dominican Republic,Centre-Back,€250k
Squad Real Madrid Castilla,16,Raúl Asencio,21,Spain,Centre-Back,€200k
Squad Real Madrid Castilla,33,Kike Ribes,20,Spain,Centre-Back,€50k
Squad Real Madrid Castilla,39,David Cuenca,22,Spain,Centre-Back,€50k
Squad Real Madrid Castilla,3,Rafa Obrador,20,Spain,Left-Back,€300k
Squad Real Madrid Castilla,2,Vinícius Tobias,20,Brazil,Right-Back,€3.00m
Squad Real Madrid Castilla,19,Lorenzo Aguado,21,Spain,Right-Back,€100k
Squad Real Madrid Castilla,6,Mario Martín,20,Spain,Defensive Midfield,€250k
Squad Real Madrid Castilla,20,Manuel Ángel,20,Spain,Central Midfield,€500k
Squad Real Madrid Castilla,8,Théo Zidane,21,France,Central Midfield,€300k
Squad Real Madrid Castilla,14,David González,21,Spain,Central Midfield,€100k
Squad Real Madrid Castilla,10,Nico Paz,19,Argentina,Attacking Midfield,€10.00m
Squad Real Madrid Castilla,22,César Palacios,19,Spain,Attacking Midfield,€500k
Squad Real Madrid Castilla,23,Víctor Muñoz,20,Spain,Left Winger,€50k
Squad Real Madrid Castilla,17,Gonzalo García,20,Spain,Right Winger,€1.00m
Squad Real Madrid Castilla,21,Jeremy de León,20,Puerto Rico,Right Winger,€200k
Squad Real Madrid Castilla,29,Esteban Aparicio,22,Spain,Right Winger,€50k
Squad Real Madrid Castilla,9,Álvaro Rodríguez,19,Uruguay,Centre-Forward,€3.50m
Squad Real Madrid Castilla,7,Noel López,21,Spain,Centre-Forward,€300k
Squad Málaga CF,1,Alfonso Herrero,29,Spain,Goalkeeper,€400k
Squad Málaga CF,13,Carlos López,19,Spain,Goalkeeper,€50k
Squad Málaga CF,20,Nélson Monte,28,Portugal,Centre-Back,€500k
Squad Málaga CF,4,Einar Galilea,29,Spain,Centre-Back,€400k
Squad Málaga CF,5,Juande Rivas,24,Spain,Centre-Back,€400k
Squad Málaga CF,15,Moussa Diarra,22,Mali,Centre-Back,€50k
Squad Málaga CF,25,Diego Murillo,23,Spain,Centre-Back,€50k
Squad Málaga CF,14,Víctor García,29,Spain,Left-Back,€350k
Squad Málaga CF,18,Dani Sánchez,24,Spain,Left-Back,€200k
Squad Málaga CF,2,Jokin Gabilondo,25,Spain,Right-Back,€400k
Squad Málaga CF,3,Carlos Puga,23,Spain,Right-Back,€200k
Squad Málaga CF,16,Genaro Rodríguez,26,Spain,Defensive Midfield,€600k
Squad Málaga CF,29,Izan Merino,18,Spain,Defensive Midfield,€50k
Squad Málaga CF,6,Ramón Enríquez,22,Spain,Central Midfield,€400k
Squad Málaga CF,12,Manu Molina,32,Spain,Central Midfield,€400k
Squad Málaga CF,22,Dani Lorenzo,21,Spain,Central Midfield,€400k
Squad Málaga CF,8,Juanpe,28,Spain,Central Midfield,€300k
Squad Málaga CF,23,Luca Sangalli,29,Spain,Central Midfield,€300k
Squad Málaga CF,35,Aarón Ochoa,16,Ireland,Attacking Midfield,€50k
Squad Málaga CF,11,Kevin Medina,23,Spain,Left Winger,€800k
Squad Málaga CF,21,Juan Hernández,29,Spain,Left Winger,€300k
Squad Málaga CF,7,David Ferreiro,36,Spain,Left Winger,€200k
Squad Málaga CF,10,David Larrubia,21,Spain,Right Winger,€400k
Squad Málaga CF,9,Javier Avilés,26,Spain,Right Winger,€300k
Squad Málaga CF,-,Haitam Abaida,21,Morocco,Right Winger,€200k
Squad Málaga CF,26,Antonio Cordero,17,Spain,Right Winger,€200k
Squad Málaga CF,19,Roberto Fernández,21,Spain,Centre-Forward,€600k
Squad Málaga CF,17,Dioni,34,Spain,Centre-Forward,€500k
Squad UD Ibiza,13,Patrick Sequeira,25,Costa Rica,Goalkeeper,€300k
Squad UD Ibiza,1,Baptiste Reynet,33,France,Goalkeeper,€200k
Squad UD Ibiza,-,Fabri,36,Spain,Goalkeeper,€100k
Squad UD Ibiza,24,Lluc Matas,20,Spain,Goalkeeper,€50k
Squad UD Ibiza,3,Iñaki Olaortua,30,Spain,Centre-Back,€300k
Squad UD Ibiza,23,Alberto Escassi,35,Spain,Centre-Back,€300k
Squad UD Ibiza,12,Eric Monjonell,22,Spain,Centre-Back,€200k
Squad UD Ibiza,22,Pepe Sánchez,24,Spain,Centre-Back,€200k
Squad UD Ibiza,4,Pablo Bobadilla,27,Spain,Centre-Back,€150k
Squad UD Ibiza,5,Javi Jiménez,28,Spain,Left-Back,€400k
Squad UD Ibiza,2,David Argüelles,22,Spain,Left-Back,€50k
Squad UD Ibiza,17,Unai Medina,34,Spain,Right-Back,€300k
Squad UD Ibiza,15,Joseda Menargues,21,Spain,Right-Back,€150k
Squad UD Ibiza,16,Roberto Olabe,27,Spain,Central Midfield,€400k
Squad UD Ibiza,8,Fausto Tienza,34,Spain,Central Midfield,€300k
Squad UD Ibiza,6,Jesús Álvarez,24,Spain,Central Midfield,€200k
Squad UD Ibiza,21,Eugeni,29,Spain,Attacking Midfield,€600k
Squad UD Ibiza,10,Rubén Díez,30,Spain,Attacking Midfield,€400k
Squad UD Ibiza,11,Arturo Molina,27,Spain,Attacking Midfield,€250k
Squad UD Ibiza,14,Álex Gallar,32,Spain,Left Winger,€700k
Squad UD Ibiza,7,Suleiman Camara,22,Spain,Right Winger,€500k
Squad UD Ibiza,19,Patrick Soko,26,Cameroon,Right Winger,€500k
Squad UD Ibiza,9,Nikolay Obolskiy,27,Russia,Centre-Forward,€500k
Squad UD Ibiza,18,Cedric Omoigui,29,Nigeria,Centre-Forward,€400k
Squad UD Ibiza,20,Roberto Arroyo,20,Spain,Centre-Forward,€300k
Squad CD Castellón,1,Gonzalo Crettaz,24,Argentina,Goalkeeper,€500k
Squad CD Castellón,24,Brian Schwake,22,United States,Goalkeeper,€200k
Squad CD Castellón,13,Jacob Carney,22,England,Goalkeeper,€50k
Squad CD Castellón,12,Daijiro Chirino,22,Curacao,Centre-Back,€400k
Squad CD Castellón,14,Óscar Gil,28,Spain,Centre-Back,€300k
Squad CD Castellón,18,Iago Indias,28,Spain,Centre-Back,€250k
Squad CD Castellón,2,Borja Granero,33,Spain,Centre-Back,€200k
Squad CD Castellón,5,Alberto Jiménez,31,Spain,Centre-Back,€150k
Squad CD Castellón,17,Salva Ruiz,28,Spain,Left-Back,€400k
Squad CD Castellón,33,Jozhua Vertrouwd,19,Netherlands,Left-Back,€150k
Squad CD Castellón,16,Manu Sánchez,28,Spain,Right-Back,€500k
Squad CD Castellón,23,Josep Calavera,24,Spain,Central Midfield,€500k
Squad CD Castellón,19,Dani Villahermosa,23,Spain,Central Midfield,€300k
Squad CD Castellón,3,Albert Lottin,22,France,Central Midfield,€250k
Squad CD Castellón,8,Julio Gracia,26,Spain,Central Midfield,€200k
Squad CD Castellón,4,Haris Medunjanin,39,Bosnia-Herzegovina,Central Midfield,€50k
Squad CD Castellón,11,Douglas Aurélio,25,Brazil,Attacking Midfield,€750k
Squad CD Castellón,7,Sergio Moyita,31,Spain,Attacking Midfield,€200k
Squad CD Castellón,22,Israel Suero,30,Spain,Attacking Midfield,€200k
Squad CD Castellón,20,Nikita Iosifov,23,Russia,Left Winger,€500k
Squad CD Castellón,10,Raúl Sánchez,26,Spain,Left Winger,€400k
Squad CD Castellón,21,Gervane Kastaneer,27,Curacao,Left Winger,€200k
Squad CD Castellón,15,Mamadou Traoré,22,Mali,Right Winger,€50k
Squad CD Castellón,9,Jesús de Miguel,27,Spain,Centre-Forward,€500k
Squad CD Castellón,6,Lars Veldwijk,32,South Africa,Centre-Forward,€400k
Squad Córdoba CF,13,Carlos Marín,27,Spain,Goalkeeper,€400k
Squad Córdoba CF,1,Lluis Tarrés,23,Spain,Goalkeeper,€50k
Squad Córdoba CF,16,José Antonio Martínez,31,Spain,Centre-Back,€500k
Squad Córdoba CF,4,Adrián Lapeña,28,Spain,Centre-Back,€400k
Squad Córdoba CF,-,Dragisa Gudelj,26,Serbia,Centre-Back,€200k
Squad Córdoba CF,18,Carlos García,23,Spain,Centre-Back,€200k
Squad Córdoba CF,27,Matías Barboza,22,Spain,Centre-Back,€50k
Squad Córdoba CF,3,José Calderón,24,Spain,Left-Back,€300k
Squad Córdoba CF,5,Adrián Castellano,29,Spain,Left-Back,€150k
Squad Córdoba CF,21,Carlos Albarrán,30,Spain,Right-Back,€250k
Squad Córdoba CF,2,Iván Rodríguez,27,Spain,Right-Back,€200k
Squad Córdoba CF,22,Youssouf Diarra,25,Mali,Central Midfield,€350k
Squad Córdoba CF,6,Álex Sala,23,Spain,Central Midfield,€300k
Squad Córdoba CF,15,Isma Ruiz,23,Spain,Central Midfield,€300k
Squad Córdoba CF,14,Recio,33,Spain,Central Midfield,€150k
Squad Córdoba CF,23,Cristian Carracedo,28,Spain,Left Winger,€400k
Squad Córdoba CF,17,Adilson,27,Portugal,Left Winger,€350k
Squad Córdoba CF,10,Simo Bouzaidi,24,Morocco,Left Winger,€300k
Squad Córdoba CF,9,Kuki Zalazar,25,Spain,Right Winger,€200k
Squad Córdoba CF,7,Kike Márquez,34,Spain,Second Striker,€350k
Squad Córdoba CF,11,Álvaro Leiva,19,Spain,Second Striker,€200k
Squad Córdoba CF,20,Antonio Casas,24,Spain,Centre-Forward,€500k
Squad Córdoba CF,19,Alberto Toril,26,Spain,Centre-Forward,€200k
Squad Atlético de Madrid B,13,Alejandro Iturbe,20,Spain,Goalkeeper,€500k
Squad Atlético de Madrid B,1,Antonio Gomis,20,Spain,Goalkeeper,€150k
Squad Atlético de Madrid B,24,Sergio Mestre,19,Spain,Goalkeeper,€50k
Squad Atlético de Madrid B,3,Marco Moreno,23,Spain,Centre-Back,€300k
Squad Atlético de Madrid B,4,Mariano Gómez,25,Argentina,Centre-Back,€300k
Squad Atlético de Madrid B,5,Ilias Kostis,21,Greece,Centre-Back,€300k
Squad Atlético de Madrid B,2,Redouane Halhal,21,Morocco,Centre-Back,€100k
Squad Atlético de Madrid B,15,Daniel Martinez,19,Spain,Centre-Back,€100k
Squad Atlético de Madrid B,18,Lalo Aguilar,21,Spain,Centre-Back,€100k
Squad Atlético de Madrid B,22,Pablo Pérez,22,Spain,Left-Back,€200k
Squad Atlético de Madrid B,14,Joel Arumí,23,Spain,Left-Back,€150k
Squad Atlético de Madrid B,27,Javier Boñar,18,Spain,Right-Back,€500k
Squad Atlético de Madrid B,6,Assane Ndiaye,24,Senegal,Defensive Midfield,€250k
Squad Atlético de Madrid B,23,Aitor Gismera,20,Spain,Central Midfield,€250k
Squad Atlético de Madrid B,8,Sergio Guerrero,25,Spain,Central Midfield,€200k
Squad Atlético de Madrid B,20,Mario Maroto,20,Spain,Central Midfield,€200k
Squad Atlético de Madrid B,19,Alejandro Mestanza,19,Spain,Attacking Midfield,€200k
Squad Atlético de Madrid B,11,Salim El Jebari,20,Morocco,Left Winger,€1.00m
Squad Atlético de Madrid B,10,Álex Calatrava,23,Spain,Right Winger,€200k
Squad Atlético de Madrid B,7,Diego Bri,21,Spain,Centre-Forward,€300k
Squad Atlético de Madrid B,17,Adrián Niño,19,Spain,Centre-Forward,€300k
Squad Atlético de Madrid B,21,Abde Raihani,20,Morocco,Centre-Forward,€300k
Squad Atlético de Madrid B,9,Nabil Touaizi,23,Morocco,Centre-Forward,€200k
Squad AD Ceuta FC,1,Pedro López,29,Spain,Goalkeeper,€200k
Squad AD Ceuta FC,24,Tomaz Stopajnik,23,Slovenia,Goalkeeper,€50k
Squad AD Ceuta FC,6,Saturday Erimuya,26,Nigeria,Centre-Back,€200k
Squad AD Ceuta FC,20,Fabrizio Danese,28,Italy,Centre-Back,€200k
Squad AD Ceuta FC,4,Albert Caparrós,25,Spain,Centre-Back,€150k
Squad AD Ceuta FC,16,Carlos Redru,26,Spain,Left-Back,€250k
Squad AD Ceuta FC,2,Fran Rodríguez,28,Spain,Right-Back,€200k
Squad AD Ceuta FC,17,Alain García,25,Spain,Right-Back,€150k
Squad AD Ceuta FC,3,Cristian Rodríguez,28,Spain,Central Midfield,€350k
Squad AD Ceuta FC,8,Alejandro Meléndez,24,Spain,Central Midfield,€300k
Squad AD Ceuta FC,12,Chrisantus Uche,20,Nigeria,Central Midfield,€300k
Squad AD Ceuta FC,5,Lolo González,32,Spain,Central Midfield,€200k
Squad AD Ceuta FC,21,Jota López,21,Spain,Central Midfield,€150k
Squad AD Ceuta FC,10,Julio Iglesias,23,Spain,Central Midfield,€100k
Squad AD Ceuta FC,17,Adri Cuevas,34,Spain,Central Midfield,€100k
Squad AD Ceuta FC,23,Ñito González,31,Spain,Attacking Midfield,€250k
Squad AD Ceuta FC,7,Aisar Ahmed,22,Spain,Attacking Midfield,€150k
Squad AD Ceuta FC,22,Cedric Teguia,22,Spain,Left Winger,€400k
Squad AD Ceuta FC,15,Carlos Doncel,27,Spain,Left Winger,€300k
Squad AD Ceuta FC,14,Manu Rico,21,Spain,Left Winger,€100k
Squad AD Ceuta FC,9,Rodri Ríos,33,Spain,Centre-Forward,€400k
Squad AD Ceuta FC,19,Dani Romera,28,Spain,Centre-Forward,€300k
